id,channel_sales,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,churn
1786863819f5f8a16f485ec44ebcae4e,usilxuppasemubllopkaafesmlibmsdf,11079,0,1070,1/27/2012,1/27/2017,1/27/2012,1/28/2016,1640.91,1070,0,14.13,0.144149,0,44.31137796,f,155.37,31.2,31.2,1,156.28,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,0
55d34b9990edf53d35ccb76c29d77543,foosdfpfkusacimwkcsosbicdxkicaua,30552,0,2309,9/4/2010,9/4/2016,9/4/2010,9/5/2015,889.9,1194,0,145,0.115174,0.098837,40.606701,f,105.73,15.53,15.53,1,108.62,5,lxidpiddsbxsbosboudacockeimpuepw,17.32,0
7f33bcd779d2a54c6a0d1c73232d3e49,foosdfpfkusacimwkcsosbicdxkicaua,340843,349985,38363,8/6/2011,8/6/2016,7/12/2015,8/7/2015,3797.44,3253,0,129.02,0.115761,0.099419,40.606701,t,321,17.34,17.34,2,454.88,4,lxidpiddsbxsbosboudacockeimpuepw,27.713,0
43cd8668e2a3749eb26475f2074b814a,MISSING,4920,5893,1132,12/17/2009,12/23/2016,12/23/2015,12/18/2015,725.44,1132,0,18.47,0.138851,0,44.31137796,t,158.44,3.92,3.92,3,36.59,6,lxidpiddsbxsbosboudacockeimpuepw,12.5,0
26de824defda49d8ff38daadba838d7e,ewpakwlliwisiwduibdlfmalxowmwpci,10194,0,2124,4/18/2012,4/18/2016,4/18/2012,4/19/2015,1529.14,2124,0,0.35,0.146694,0,44.31137796,f,315.6,19.18,19.18,1,147.01,4,ldkssxwpmemidmecebumciepifcamkci,10.35,1
5ebb0af19df380ebbbd1ce52f04f4ee0,usilxuppasemubllopkaafesmlibmsdf,66286,0,774,11/17/2011,11/17/2016,5/24/2015,11/18/2015,6397.06,774,0,407.97,0.114658,0.099545,40.606701,f,70.8,3.63,3.63,1,764.88,4,lxidpiddsbxsbosboudacockeimpuepw,56,0
bb0a8801f3ab4e54f7cb707ca2ed0a4a,foosdfpfkusacimwkcsosbicdxkicaua,21889,0,4043,11/28/2011,11/28/2016,6/28/2014,11/29/2015,721.4,881,0,0,0.147506,0,45.80687796,f,131.09,21.78,21.78,1,72.76,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
233d8138e4d555b73486c9b6074138b6,foosdfpfkusacimwkcsosbicdxkicaua,10506,0,802,1/1/2012,1/1/2017,5/24/2015,1/2/2016,967.6,802,0,359.25,0.119222,0.102333,40.606701,f,75.57,299.64,299.64,1,125.88,4,lxidpiddsbxsbosboudacockeimpuepw,150,1
2d6ba360e95b998e9cf9f9561038a90e,lmkebamcaaclubfxadlmueccxoimlema,51313,0,3926,3/1/2010,3/1/2016,3/9/2015,3/6/2015,5191.33,3926,0,145.72,0.11228,0.095391,40.606701,f,377.65,15.16,15.16,1,446.04,6,lxidpiddsbxsbosboudacockeimpuepw,17,0
156cad160bb4deea6fd3788851954b15,MISSING,8666,51082,1679,9/1/2009,9/1/2016,9/1/2009,9/2/2015,578.55,1413,0,132.63,0.115174,0.098837,40.606701,t,135.5,22.43,22.43,3,66.41,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,25,0
993d56ee8fc5d9f0907117ad0897edde,foosdfpfkusacimwkcsosbicdxkicaua,73337,0,19311,6/8/2012,6/8/2016,11/5/2013,6/22/2015,7325.02,19311,0,95.69,0.114481,0.098142,40.606701,f,1885.76,24.12,24.12,1,705.4,4,lxidpiddsbxsbosboudacockeimpuepw,41.391,0
427fef6c193df23f384d96e717ca825b,usilxuppasemubllopkaafesmlibmsdf,54358,0,4508,6/1/2012,6/1/2016,11/5/2013,6/8/2015,5552.24,4508,0,359.25,0.114481,0.098142,40.606701,f,443.08,36.76,36.76,1,571.54,4,lxidpiddsbxsbosboudacockeimpuepw,63,0
718d229ed0de74e4ab2e950403c4bbff,usilxuppasemubllopkaafesmlibmsdf,12385,0,983,12/10/2012,10/18/2016,10/18/2013,10/19/2015,1330.91,983,0,13.82,0.161165,0.083909,44.31137796,f,125.3,7.32,7.32,1,90.19,3,lxidpiddsbxsbosboudacockeimpuepw,11,0
9803ff964cbee6f0c7618273eae85de0,lmkebamcaaclubfxadlmueccxoimlema,5667,0,1472,2/13/2013,2/13/2016,12/16/2015,2/16/2015,844.12,1472,0,62.7,0.144731,0,44.31137796,f,214.47,26.04,26.04,1,73.16,3,ldkssxwpmemidmecebumciepifcamkci,10.392,0
e2229778b30e207c37723155aad3c79f,MISSING,10102,47391,1619,8/14/2009,8/14/2016,8/14/2009,8/15/2015,1022.88,1619,0,131.02,0.115174,0.098837,40.606701,t,161.94,24.12,24.12,3,112.05,6,ldkssxwpmemidmecebumciepifcamkci,27.6,0
d469d57e30ca0fc8eae21c60c5d5a890,foosdfpfkusacimwkcsosbicdxkicaua,16120,0,4531,1/15/2013,1/23/2017,7/21/2015,1/24/2016,1652.93,4531,0,143.28,0.114588,0.097701,40.606701,f,437.76,22.44,22.44,1,179.45,3,lxidpiddsbxsbosboudacockeimpuepw,15.001,0
5c5d317b7c3334febc2428e7f3674a4d,foosdfpfkusacimwkcsosbicdxkicaua,12357,0,776,9/13/2012,9/13/2016,8/27/2015,9/14/2015,1362.85,776,0,144.98,0.114782,0.099665,40.606701,f,79.42,22.69,22.69,1,158.68,3,lxidpiddsbxsbosboudacockeimpuepw,33,1
25e5d80d534c29512c564884668ab2ce,foosdfpfkusacimwkcsosbicdxkicaua,20761,3684,1674,2/3/2012,2/3/2016,2/3/2012,2/4/2015,1829.15,1387,0,143.92,0.1169,0.100015,40.606701,t,144.74,28.44,28.44,2,182.71,4,lxidpiddsbxsbosboudacockeimpuepw,19,0
e45dae2e529d63d3763f09a08d3b9f9d,lmkebamcaaclubfxadlmueccxoimlema,668581,0,97512,5/1/2010,5/1/2016,5/1/2010,5/2/2015,1068.75,647,0,97.98,0.145711,0,44.31137796,f,95.5,25.56,25.56,1,100.88,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,0
82d5c4e7b85f7ba4bdeb32be63b8758c,foosdfpfkusacimwkcsosbicdxkicaua,17337,0,3290,11/25/2011,11/25/2016,9/18/2015,11/26/2015,2529.95,3290,0,18.62,0.142322,0,44.31137796,f,470.74,6.36,6.36,1,184.21,4,lxidpiddsbxsbosboudacockeimpuepw,13.7,0
34847088d9a1b387dbaef0536cec21cd,foosdfpfkusacimwkcsosbicdxkicaua,35004,45265,5513,8/22/2011,8/22/2016,8/22/2011,8/24/2015,5147.65,5513,0,18.27,0.143166,0,44.31137796,t,798.82,15.96,15.96,2,418.36,4,lxidpiddsbxsbosboudacockeimpuepw,15,0
17128e6ca2cbd08c8f16880ad881b1ad,lmkebamcaaclubfxadlmueccxoimlema,8979,0,1231,3/13/2012,3/12/2016,3/13/2012,3/18/2015,997.7,1231,0,16.41,0.164058,0.086163,44.31137796,f,135.08,32.25,32.25,1,10.96,4,lxidpiddsbxsbosboudacockeimpuepw,15,1
3956a280eb761e404b13ddb786d20da3,foosdfpfkusacimwkcsosbicdxkicaua,29043,69999,2314,9/16/2009,9/16/2016,9/16/2009,9/17/2015,2954.89,2314,0,145.37,0.115237,0.100123,40.606701,t,227.3,19.21,19.21,2,335.64,6,lxidpiddsbxsbosboudacockeimpuepw,40,0
59746de7e4ad448874943bcdd4aa5ee2,foosdfpfkusacimwkcsosbicdxkicaua,11774,26836,1814,8/8/2011,5/4/2016,5/4/2015,2/9/2015,1929.4,1814,30,14.95,0.229272,0.116714,45.80687796,t,314.06,37.86,37.86,3,114.05,4,MISSING,13.856,0
cf438f2cdfc1a205400012da1e3c7941,ewpakwlliwisiwduibdlfmalxowmwpci,3690,0,416,10/1/2012,11/12/2016,9/18/2015,11/13/2015,540.06,416,0,16.41,0.141434,0,44.31137796,f,59.44,5.52,5.52,1,38.57,3,ldkssxwpmemidmecebumciepifcamkci,10.392,0
53fb70a38f7fdb4e2219138135a6e9b7,MISSING,2283,211,310,1/15/2010,3/6/2016,1/15/2010,3/9/2015,263.57,310,0,26.38,0.165794,0.087899,44.31137796,t,35.18,25.18,25.18,2,26.92,6,lxidpiddsbxsbosboudacockeimpuepw,11,1
34c2ad7336165634edbeb11063758bf4,usilxuppasemubllopkaafesmlibmsdf,60011,0,5447,1/3/2013,1/3/2017,12/15/2015,1/4/2016,1448.17,1658,0,133.33,0.116908,0.100019,40.606701,f,159.79,25.8,25.8,1,185.25,3,ldkssxwpmemidmecebumciepifcamkci,17.25,1
392daf5a0ec138699cc45b5885a0fff3,foosdfpfkusacimwkcsosbicdxkicaua,21686,0,3472,8/13/2009,8/13/2016,6/17/2015,8/16/2015,439.33,502,0,16.26,0.141434,0,44.31137796,f,71.94,12.3,12.3,1,35.64,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,0
60819cd182698c1200d1a994ead6f479,foosdfpfkusacimwkcsosbicdxkicaua,58284,35585,4511,1/25/2010,1/25/2017,1/25/2010,1/26/2016,3758.04,2613,0,130.32,0.1169,0.100015,40.606701,t,256.62,65.4,65.4,2,431.4,6,lxidpiddsbxsbosboudacockeimpuepw,43.64,0
4cd063b9565041594fa34a511bc905cc,usilxuppasemubllopkaafesmlibmsdf,10815,0,3312,7/27/2012,8/4/2016,6/21/2015,8/6/2015,987.38,3312,0,10.14,0.161746,0.084489,44.31137796,f,290.64,10.98,10.98,1,82.53,4,ldkssxwpmemidmecebumciepifcamkci,10.35,0
56e37fee8a721fd9a4f8cb30bb161d52,foosdfpfkusacimwkcsosbicdxkicaua,13278,0,805,6/5/2012,6/5/2016,5/22/2015,6/14/2015,1361.67,805,0,141.32,0.115182,0.098841,40.606701,f,78.71,34.6,34.6,1,148.64,4,lxidpiddsbxsbosboudacockeimpuepw,27.713,0
818d3153a9d71c3ab921816871f785e0,MISSING,23628,8299,1549,1/19/2010,3/6/2016,3/10/2015,3/9/2015,2347.53,1549,0,129.6,0.115172,0.098283,40.606701,t,147.21,27.09,27.09,3,256.47,6,lxidpiddsbxsbosboudacockeimpuepw,20,0
92191c289937d24280be899c7626bf4a,ewpakwlliwisiwduibdlfmalxowmwpci,32344,0,2655,7/29/2010,7/29/2016,6/19/2015,7/31/2015,3025.14,2655,0,133.1,0.114025,0.097683,40.606701,f,245.67,11.54,11.54,1,371.69,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,15.001,0
44c24179cfc3cf5275b71fd4675d2b1a,foosdfpfkusacimwkcsosbicdxkicaua,11536,0,993,4/4/2011,4/4/2016,4/4/2011,4/5/2015,1191.48,993,0,145.02,0.115174,0.098837,40.606701,f,97.27,24.38,24.38,1,124.62,5,lxidpiddsbxsbosboudacockeimpuepw,15.001,0
f7e48a744b07cf0a08c43930279c6abc,foosdfpfkusacimwkcsosbicdxkicaua,15822,0,48,9/12/2012,9/12/2016,9/12/2012,9/13/2015,796.24,34,0,131.5,0.11286,0.096521,40.606701,f,3.2,15.48,15.48,1,81.96,3,ldkssxwpmemidmecebumciepifcamkci,17.3,0
e354a5dd2db9b988180dcd401c534b04,ewpakwlliwisiwduibdlfmalxowmwpci,28378,40909,2487,9/8/2012,9/8/2016,9/8/2012,9/9/2015,2902.42,2487,0,129.61,0.115174,0.098837,40.606701,t,245.66,12.03,12.03,2,326.31,3,lxidpiddsbxsbosboudacockeimpuepw,25,0
fb6b1c31f00a4ca850483e298481bdbb,foosdfpfkusacimwkcsosbicdxkicaua,30448,0,659,3/28/2012,3/28/2016,3/28/2012,3/29/2015,1580.18,659,0,143.62,0.11691,0.100572,40.606701,f,64.48,31.1,31.1,1,200.6,4,lxidpiddsbxsbosboudacockeimpuepw,23,0
d01e75d61e68593c97e62d6968f8b731,MISSING,31682,75074,2153,1/26/2010,1/26/2017,1/26/2010,1/27/2016,3134.74,2153,0,133.26,0.1169,0.100015,40.606701,t,215.41,29.64,29.64,2,341.9,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,19.8,0
f6bdc8a9897434f2d034b08f75344cf7,foosdfpfkusacimwkcsosbicdxkicaua,96108,0,2627,3/23/2010,3/23/2016,6/25/2014,3/25/2015,2489.27,2627,0,132.11,0.118636,0.10175,40.606701,f,261.61,31.21,31.21,1,298.42,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,23.1,0
d02e20bd07f743a1d9e45acb1686fed5,lmkebamcaaclubfxadlmueccxoimlema,11390,0,3230,7/5/2010,8/1/2016,7/5/2010,8/2/2015,1240.42,3230,0,16.15,0.164637,0.087381,44.31137796,f,333.5,14.7,14.7,1,111.59,6,ldkssxwpmemidmecebumciepifcamkci,13.856,0
eac3a16ad1aea01a29c5180b09233945,foosdfpfkusacimwkcsosbicdxkicaua,7531,12787,1639,5/7/2009,5/7/2016,5/7/2009,5/11/2015,1119.37,1639,0,19.46,0.144902,0,44.31137796,t,239.77,24.42,24.42,2,94.04,7,ldkssxwpmemidmecebumciepifcamkci,13.2,0
029a5905394c6c7db7a90398377e1514,foosdfpfkusacimwkcsosbicdxkicaua,63767,2762,13286,1/22/2013,1/22/2017,12/17/2015,1/24/2016,5526.29,8734,0,145.52,0.114595,0.097704,40.606701,t,820.61,54.84,54.84,2,578.8,3,lxidpiddsbxsbosboudacockeimpuepw,55,0
39124ec36976745ad8437d572f44492d,foosdfpfkusacimwkcsosbicdxkicaua,84012,85285,8296,10/11/2012,10/11/2016,5/24/2015,10/12/2015,8620.47,8296,0,146.51,0.114658,0.099545,40.606701,t,821.79,8.08,8.08,2,939.88,3,lxidpiddsbxsbosboudacockeimpuepw,29.7,0
3e61f150d4dc2e4b2c86df986a2e68ce,foosdfpfkusacimwkcsosbicdxkicaua,23086,0,3635,6/4/2012,6/4/2016,6/4/2012,6/23/2015,3386.59,3635,0,14.64,0.142819,0,44.31137796,f,523.43,19.06,19.06,1,308.03,4,lxidpiddsbxsbosboudacockeimpuepw,13.164,0
1f4c0e746cd779995905206591956a31,lmkebamcaaclubfxadlmueccxoimlema,6207104,41532,558120,2/21/2011,2/21/2016,2/21/2011,2/23/2015,295.24,132,0,18.32,0.145884,0,44.31137796,t,19.33,32.88,32.88,2,29.72,5,lxidpiddsbxsbosboudacockeimpuepw,13.15,0
04ba41678efb2add33afff9de4485129,foosdfpfkusacimwkcsosbicdxkicaua,34394,0,6301,8/12/2012,11/28/2016,10/31/2015,11/29/2015,3385.33,6301,0,129.61,0.114667,0.099548,40.606701,f,616.07,37.44,37.44,1,376.89,3,lxidpiddsbxsbosboudacockeimpuepw,25,1
5b768acca1ebeb4c59203fbb078e52fa,MISSING,6052,0,0,10/25/2011,5/29/2016,11/19/2014,10/28/2013,1255.18,0,0,6.6,0.1671,0.088456,45.31137756,f,89.56,21.78,21.78,1,99.64,4,ldkssxwpmemidmecebumciepifcamkci,10.392,0
d605aa8acb2c5adbf242d56e9fa75b15,MISSING,4002,0,398,12/28/2010,11/7/2016,10/31/2015,11/9/2015,394.51,398,0,144.27,0.114667,0.099548,41.1052014,f,38.7,34.43,34.43,1,43.83,5,ldkssxwpmemidmecebumciepifcamkci,20.7,0
7bdd75daeab3d7495f74fe37a9eedc02,usilxuppasemubllopkaafesmlibmsdf,22950,0,2262,10/8/2012,10/8/2016,5/24/2015,10/9/2015,2320.5,2262,0,145.81,0.116509,0.101397,40.606701,f,222.03,5.76,5.76,1,297.72,3,lxidpiddsbxsbosboudacockeimpuepw,17.32,1
263337b03fe47cb6a22080cb5d9c84f2,lmkebamcaaclubfxadlmueccxoimlema,5895,0,1136,6/4/2010,6/4/2016,8/12/2015,6/8/2015,602.71,1136,0,16.06,0.161165,0.083909,44.31137796,f,107.4,16.92,16.92,1,53.09,6,ldkssxwpmemidmecebumciepifcamkci,10.392,0
148a4f8712148c5e4ae48c83d408b78d,MISSING,6841,0,984,8/1/2009,8/1/2016,7/10/2015,8/2/2015,671.17,984,0,131.82,0.114604,0.098262,40.606701,f,96.69,19.14,19.14,1,75.02,6,ldkssxwpmemidmecebumciepifcamkci,17,0
f0d55f0d883df4956762fca57265bdeb,foosdfpfkusacimwkcsosbicdxkicaua,198387,0,21064,1/12/2010,1/27/2017,1/27/2014,1/28/2016,17189.58,21064,0,349.4,0.098485,0.089444,58.99595196,f,1750.07,0.12,0.12,1,1100.63,6,lxidpiddsbxsbosboudacockeimpuepw,80,0
a3519f1b28600ee5017abb296ead6b13,foosdfpfkusacimwkcsosbicdxkicaua,3630,0,331,1/23/2012,1/23/2017,11/18/2015,1/24/2016,544.59,331,0,19.98,0.142649,0,44.31137796,f,47.84,26.4,26.4,1,51.55,4,lxidpiddsbxsbosboudacockeimpuepw,10.52,0
6931f517ea4e9ff0dba6279c81da85f8,foosdfpfkusacimwkcsosbicdxkicaua,8128,0,1550,5/14/2011,10/18/2016,10/18/2013,10/19/2015,365.28,341,0,134.29,0.11286,0.096521,40.606701,f,33.58,15.48,15.48,2,35.9,5,lxidpiddsbxsbosboudacockeimpuepw,23.1,0
bce4b165e7dd609b9ad830f15eb993ad,foosdfpfkusacimwkcsosbicdxkicaua,20836,0,2213,10/5/2011,10/5/2016,9/20/2015,10/9/2015,1352.86,1149,0,129.72,0.11536,0.100243,40.606701,f,110.81,15.76,15.76,1,161.54,4,lxidpiddsbxsbosboudacockeimpuepw,31.5,0
e6581c7e04722990aad61b2c00b469f6,MISSING,121136,0,5935,8/1/2004,8/1/2016,8/1/2004,8/2/2015,6098.42,5671,0,141.85,0.113323,0.096984,40.606701,f,556.43,8.88,8.88,1,553.98,11,ldkssxwpmemidmecebumciepifcamkci,23.53,0
551cb1b1faf72259c2c182dedec12c98,foosdfpfkusacimwkcsosbicdxkicaua,354929,0,63413,2/18/2012,2/18/2016,2/18/2012,2/20/2015,12317.48,46491,0,43.19,0.162026,0.084143,44.31137796,f,5019.25,29.76,29.76,1,1012.35,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
2ad145eae75864e297bf8310102ee5c2,lmkebamcaaclubfxadlmueccxoimlema,964043,0,65969,2/28/2011,2/29/2016,2/28/2011,3/6/2015,3229.51,3158,0,16.45,0.164058,0.086163,44.31137796,f,351.9,25.92,25.92,1,220.76,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.5,0
11a710a83eee0f4ea29e951942aa233b,foosdfpfkusacimwkcsosbicdxkicaua,47559,960731,7983,1/12/2010,3/9/2016,1/12/2010,3/10/2015,1619.67,2040,0,17.27,0.146694,0,44.31137796,t,302.74,29.44,29.44,2,148.68,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,14.3,0
3545cb0ab817b56fafbdee2b8506c3b9,foosdfpfkusacimwkcsosbicdxkicaua,44651,0,919,11/22/2012,11/22/2016,10/31/2015,11/23/2015,4868.28,919,0,129.61,0.115939,0.100823,40.606701,f,95.13,3.29,3.29,1,581.33,3,lxidpiddsbxsbosboudacockeimpuepw,19.48,0
2d2cb8913436e61567f02f35609ffeef,foosdfpfkusacimwkcsosbicdxkicaua,23231,0,2441,10/29/2012,10/29/2016,10/29/2012,10/30/2015,3437.58,2441,0,9.38,0.145789,0,44.31137796,f,359.69,9.16,9.16,1,286.64,3,lxidpiddsbxsbosboudacockeimpuepw,13.8,0
8d4a6d9421d9ede1ba8730a7841e79de,usilxuppasemubllopkaafesmlibmsdf,7243,0,576,9/6/2011,9/6/2016,8/27/2015,9/7/2015,746.52,576,0,129.25,0.115182,0.098841,40.606701,f,55.94,17.02,17.02,1,78.6,4,lxidpiddsbxsbosboudacockeimpuepw,19,0
bba48437958285e90744d042ae4c2e2e,MISSING,7314,0,567,1/15/2010,2/11/2016,1/15/2010,2/12/2015,755.35,567,0,146.53,0.1169,0.100015,40.606701,f,55.54,82.44,82.44,1,88.49,6,lxidpiddsbxsbosboudacockeimpuepw,33,0
662b292719ab8ce570077bda6d657028,lmkebamcaaclubfxadlmueccxoimlema,145515,0,14348,9/14/2009,9/14/2016,5/24/2015,9/15/2015,2307.11,2232,0,131.79,0.115237,0.100123,40.606701,f,232.67,12.03,12.03,1,251.93,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,25,0
baed9a422af46b31b6624c43397870b4,MISSING,14614,0,3991,12/15/2009,12/15/2016,11/2/2015,12/16/2015,1670.55,3991,0,16.7,0.162711,0.084066,44.31137796,f,437.88,3.56,3.56,1,104.01,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,0
f7821fb47a58eb91d33e6a997efb8da1,lmkebamcaaclubfxadlmueccxoimlema,63492,0,4118,6/8/2010,7/9/2016,6/8/2010,7/15/2015,6327.9,4118,0,129.45,0.114481,0.098142,40.606701,f,395.64,16.77,16.77,1,615,6,lxidpiddsbxsbosboudacockeimpuepw,35,0
726f9233d791c28c99ef4cdaa804c7ed,foosdfpfkusacimwkcsosbicdxkicaua,7412,0,682,7/11/2012,7/11/2016,11/6/2013,7/12/2015,757.9,682,0,130.67,0.11691,0.100572,40.606701,f,67.99,37.33,37.33,1,98.66,4,ldkssxwpmemidmecebumciepifcamkci,27.6,0
2b837f56b56988ceb811a07041c078eb,MISSING,78870,15551,6854,8/4/2003,8/4/2016,8/4/2003,8/6/2015,7646.02,6854,0,131.45,0.113323,0.096984,40.606701,t,644.5,8.7,8.7,2,709.76,12,ldkssxwpmemidmecebumciepifcamkci,23.1,0
53e0765064787df63c83c90934e6110d,foosdfpfkusacimwkcsosbicdxkicaua,3776,0,712,2/21/2012,3/6/2016,3/6/2014,3/9/2015,541.84,712,22,131.01,0.173325,0.146676,41.1052014,f,107.23,66,66,1,173.91,4,ldkssxwpmemidmecebumciepifcamkci,16.5,0
098c18dca48feb1dd802687c375900d0,foosdfpfkusacimwkcsosbicdxkicaua,172869,0,13612,3/26/2013,3/26/2016,3/9/2015,3/29/2015,1465.04,1244,0,119.66,0.11634,0.099998,40.606701,f,124.11,26.66,26.66,1,198.13,3,lxidpiddsbxsbosboudacockeimpuepw,19.7,0
8a4df81fbd680b68dbedd74f661c0f1f,foosdfpfkusacimwkcsosbicdxkicaua,36992,0,2638,10/19/2012,10/19/2016,9/20/2015,10/20/2015,3792.16,2638,0,155.77,0.11536,0.100243,40.606701,f,261.66,5.52,5.52,1,370.05,3,lxidpiddsbxsbosboudacockeimpuepw,16.5,0
ca283279e0079f05bc399272fb3f0522,ewpakwlliwisiwduibdlfmalxowmwpci,354,0,141,12/3/2012,12/3/2016,12/3/2012,12/4/2015,98.25,141,0,0,0.272981,0,59.26637796,t,38.79,201.28,201.28,2,57.58,3,lxidpiddsbxsbosboudacockeimpuepw,13.55,0
99f651f6c56111d9755aca258a07e794,lmkebamcaaclubfxadlmueccxoimlema,19019,21860,1366,9/21/2012,9/21/2016,5/24/2015,9/25/2015,1941.6,1366,0,131.78,0.115237,0.100123,40.606701,t,138.54,13.21,13.21,2,222.01,3,ldkssxwpmemidmecebumciepifcamkci,27.6,0
32739fac49e625b55e01dd09da9bf845,foosdfpfkusacimwkcsosbicdxkicaua,14305,0,1083,2/7/2012,2/7/2016,2/7/2012,2/9/2015,1271.32,1083,0,146.86,0.1017,0.092659,58.99595196,f,94.09,0,0,1,161.62,4,lxidpiddsbxsbosboudacockeimpuepw,13.85,1
c182cb24a04873967c0a9a130d595d04,usilxuppasemubllopkaafesmlibmsdf,5671,0,1395,1/10/2013,1/10/2017,11/18/2015,1/11/2016,853.7,1395,0,16.19,0.144963,0,44.31137796,f,204.85,33.12,33.12,1,89.49,3,lxidpiddsbxsbosboudacockeimpuepw,13.2,0
8f560b0ddd3f70f6f47295094f6509ef,MISSING,9462,0,887,3/2/2010,3/2/2016,3/2/2010,3/6/2015,1008.6,887,0,130.84,0.120372,0.103487,40.606701,f,90.29,44.91,44.91,1,117.68,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,19.8,0
7ca23060afb81be8c3a590a911337ff0,foosdfpfkusacimwkcsosbicdxkicaua,2969,0,554,11/12/2009,11/12/2016,11/12/2009,11/13/2015,445.15,554,0,17.91,0.146348,0,46.30537836,f,81.73,20.97,20.97,1,40.69,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,0
fb16b32d5e8039eb39cc174db048f227,foosdfpfkusacimwkcsosbicdxkicaua,29266,0,2637,6/4/2012,6/4/2016,5/22/2015,6/14/2015,3010.37,2637,0,132.94,0.115182,0.098841,40.606701,f,263.27,21.16,21.16,1,351.41,4,ldkssxwpmemidmecebumciepifcamkci,23.1,0
13770bbe69e6e09c7ea89fcb8a3e3491,foosdfpfkusacimwkcsosbicdxkicaua,22901,0,2361,11/30/2012,11/30/2016,11/30/2012,12/1/2015,2298.16,2361,0,144.38,0.115237,0.100123,40.606701,f,236.17,5.04,5.04,1,256.48,3,lxidpiddsbxsbosboudacockeimpuepw,26.4,1
868294ad43f7fa12cc276286135b5184,MISSING,2763,0,1318,9/24/2009,9/24/2016,9/24/2009,9/28/2015,139.77,179,0,136.27,0.115237,0.100123,41.2713642,f,17.16,33.95,33.95,1,16.36,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,16.5,0
5bd5e5dd2ea327f2ad4b24851895a395,usilxuppasemubllopkaafesmlibmsdf,25779,115802,2202,12/27/2011,12/27/2016,11/16/2015,12/28/2015,2566.62,2202,0,144.04,0.11536,0.100243,40.606701,t,213.89,1.78,1.78,2,308.5,4,lxidpiddsbxsbosboudacockeimpuepw,40,0
9dce82a4ac2d7af52e593d484e935ba7,foosdfpfkusacimwkcsosbicdxkicaua,31675,0,1431,3/30/2011,3/30/2016,3/9/2015,3/31/2015,3095.22,1431,0,144.37,0.113447,0.097105,40.606701,f,138.03,26.76,26.76,1,382.67,5,lxidpiddsbxsbosboudacockeimpuepw,19.8,0
e0964ec5c7d4a92ca9ddbb91d76a9a31,foosdfpfkusacimwkcsosbicdxkicaua,56267,0,8671,3/25/2011,3/25/2016,3/25/2011,3/26/2015,8355.2,8671,0,18.42,0.144149,0,44.31137796,f,1266.25,30.86,30.86,1,785.76,5,lxidpiddsbxsbosboudacockeimpuepw,15,0
bb50834e7a96b95f47185d402d99a1dc,foosdfpfkusacimwkcsosbicdxkicaua,13639,8413,2289,5/9/2013,5/9/2016,4/29/2015,5/14/2015,1484.63,2289,0,138.25,0.11634,0.099998,40.606701,t,236.14,33,33,3,166.98,3,ldkssxwpmemidmecebumciepifcamkci,16.5,1
18d42a6cb3f46dfc3ebe0f45a5585565,foosdfpfkusacimwkcsosbicdxkicaua,9175,36,838,1/4/2010,2/8/2016,12/16/2015,2/9/2015,613.91,358,0,13.76,0.142649,0,44.31137796,t,51.6,31.32,31.32,2,64.76,6,lxidpiddsbxsbosboudacockeimpuepw,12.5,0
fcfdcf6674891cc4be0fa9a239350eed,foosdfpfkusacimwkcsosbicdxkicaua,6001,0,34,12/20/2012,12/20/2016,11/18/2015,12/21/2015,609.06,34,0,144.62,0.113509,0.098391,40.9390266,f,3.1,41.16,41.16,1,87.65,3,lxidpiddsbxsbosboudacockeimpuepw,16.5,1
82a6a2d9d297e3b68c088e893faa84b0,MISSING,17537,0,2261,8/21/2009,8/21/2016,7/10/2015,8/22/2015,1710.88,2116,0,132.21,0.114604,0.098262,40.606701,t,206.89,21.6,21.6,2,168.53,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,34.5,0
b07a17242e4b2d305e7f77616df410aa,lmkebamcaaclubfxadlmueccxoimlema,3107,0,261,6/11/2010,6/11/2016,5/22/2015,6/14/2015,311.51,261,0,131.76,0.114603,0.098261,40.606701,f,25.32,31.32,31.32,1,35.19,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,19.8,0
